INFO:start logging on: 2021-02-26--22-04-39 
WARNING:failed on this book, please handle error!!!
DEBUG:https://www.amazon.cn:443 "GET /dp/B081HXYP6D/ref=sr_1_5264?dchild=1&qid=1614002090&s=digital-text&sr=1-5264 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B010A9AOYC/ref=sr_1_5262?dchild=1&qid=1614002090&s=digital-text&sr=1-5262 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B01E6OWQTS/ref=sr_1_5281?dchild=1&qid=1614002090&s=digital-text&sr=1-5281 HTTP/1.1" 200 2414
DEBUG:https://www.amazon.cn:443 "GET /dp/B00QI58O2M/ref=sr_1_5282?dchild=1&qid=1614002090&s=digital-text&sr=1-5282 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B08JSSHKS5/ref=sr_1_5283?dchild=1&qid=1614002090&s=digital-text&sr=1-5283 HTTP/1.1" 200 2420
DEBUG:https://www.amazon.cn:443 "GET /dp/B017B1J56U/ref=sr_1_5285?dchild=1&qid=1614002090&s=digital-text&sr=1-5285 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B014P78RKI/ref=sr_1_5287?dchild=1&qid=1614002090&s=digital-text&sr=1-5287 HTTP/1.1" 200 2420
DEBUG:https://www.amazon.cn:443 "GET /dp/B00H6X6JQ8/ref=sr_1_5284?dchild=1&qid=1614002090&s=digital-text&sr=1-5284 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B015QVZNN6/ref=sr_1_5286?dchild=1&qid=1614002090&s=digital-text&sr=1-5286 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B08MVZD7Q2/ref=sr_1_5288?dchild=1&qid=1614002090&s=digital-text&sr=1-5288 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B07Q371ZS2/ref=sr_1_5289?dchild=1&qid=1614002090&s=digital-text&sr=1-5289 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07FY4F4CM/ref=sr_1_5291?dchild=1&qid=1614002090&s=digital-text&sr=1-5291 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B082XQSX1G/ref=sr_1_5292?dchild=1&qid=1614002090&s=digital-text&sr=1-5292 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B088GM6T64/ref=sr_1_5290?dchild=1&qid=1614002090&s=digital-text&sr=1-5290 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B07WBYQQJD/ref=sr_1_5293?dchild=1&qid=1614002090&s=digital-text&sr=1-5293 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B07TC5VQFN/ref=sr_1_5294?dchild=1&qid=1614002090&s=digital-text&sr=1-5294 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B079N54HWH/ref=sr_1_5295?dchild=1&qid=1614002090&s=digital-text&sr=1-5295 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B01MSMQPLI/ref=sr_1_5296?dchild=1&qid=1614002090&s=digital-text&sr=1-5296 HTTP/1.1" 200 2416
